Date,BND,VT
2015-06-04,59.965049743652344,49.84309387207031
2015-06-05,59.729652404785156,49.53499984741211
2015-06-08,59.8032112121582,49.32167434692383
2015-06-09,59.626686096191406,49.203163146972656
2015-06-10,59.501564025878906,50.0010986328125
2015-06-11,59.781150817871094,50.088008880615234
2015-06-12,59.736995697021484,49.76408767700195
2015-06-15,59.744361877441406,49.487586975097656
2015-06-16,59.89887237548828,49.62188720703125
2015-06-17,59.920928955078125,49.62188720703125
2015-06-18,59.87678146362305,50.13540267944336
2015-06-19,60.04599380493164,49.89839553833008
2015-06-22,59.75905990600586,50.45931625366211
2015-06-23,59.61927032470703,50.538330078125
2015-06-24,59.729652404785156,50.1986198425293
2015-06-25,59.648719787597656,50.05640411376953
2015-06-26,59.53837585449219,50.09858322143555
2015-06-29,59.84000015258789,48.8254280090332
2015-06-30,59.781150817871094,48.952754974365234
2015-07-01,59.63593673706055,49.2153205871582
2015-07-02,59.78335952758789,49.22328567504883
2015-07-06,59.98974609375,48.698116302490234
2015-07-07,60.04869079589844,48.706077575683594
2015-07-08,60.21828842163086,47.67958450317383
2015-07-09,60.019283294677734,48.0535774230957
2015-07-10,59.73910140991211,49.0402717590332
2015-07-13,59.59904861450195,49.38242721557617
2015-07-14,59.70962905883789,49.67684555053711
2015-07-15,59.879188537597656,49.53361511230469
2015-07-16,59.879188537597656,49.93147659301758
2015-07-17,59.88655471801758,49.851905822753906
2015-07-20,59.805477142333984,49.83599853515625
2015-07-21,59.916053771972656,49.6927604675293
2015-07-22,59.93817901611328,49.45404815673828
2015-07-23,60.07822036743164,49.23920440673828
2015-07-24,60.115081787109375,48.65036392211914
2015-07-27,60.233036041259766,48.25250244140625
2015-07-28,60.129825592041016,48.78564453125
2015-07-29,60.07822036743164,49.09597396850586
2015-07-30,60.10029983520508,49.151668548583984
2015-07-31,60.30674743652344,49.199405670166016
2015-08-03,60.446388244628906,48.992523193359375
2015-08-04,60.23951721191406,49.00048828125
2015-08-05,60.14350891113281,49.11984634399414
2015-08-06,60.1804084777832,48.809513092041016
2015-08-07,60.306007385253906,48.76176452636719
2015-08-10,60.1804084777832,49.374473571777344
2015-08-11,60.40943908691406,48.7458610534668
2015-08-12,60.38725662231445,48.62649917602539
2015-08-13,60.26166534423828,48.56283950805664
2015-08-14,60.23951721191406,48.706077575683594
2015-08-17,60.35032272338867,48.777687072753906
2015-08-18,60.23951721191406,48.5310173034668
2015-08-19,60.453712463378906,48.101322174072266
2015-08-20,60.505489349365234,47.05097198486328
2015-08-21,60.60142135620117,45.75394821166992
2015-08-24,60.58673095703125,43.94766616821289
2015-08-25,60.38725662231445,43.94766616821289
2015-08-26,60.128726959228516,45.236724853515625
2015-08-27,60.209964752197266,46.23137664794922
2015-08-28,60.23951721191406,46.23137664794922
2015-08-31,60.15827178955078,45.93696212768555
2015-09-01,60.30481719970703,44.496700286865234
2015-09-02,60.26044845581055,45.24467086791992
2015-09-03,60.30481719970703,45.30833435058594
2015-09-04,60.4528694152832,44.43305206298828
2015-09-08,60.30481719970703,45.626625061035156
2015-09-09,60.290042877197266,45.19694137573242
2015-09-10,60.16416931152344,45.4833984375
2015-09-11,60.290042877197266,45.57889175415039
2015-09-14,60.30481719970703,45.35608673095703
2015-09-15,60.05316162109375,45.8255615234375
2015-09-16,60.01619338989258,46.406436920166016
2015-09-17,60.35663604736328,46.406436920166016
2015-09-18,60.526893615722656,45.507266998291016
2015-09-21,60.30481719970703,45.5629768371582
2015-09-22,60.41586685180664,44.775203704833984
2015-09-23,60.41586685180664,44.5762825012207
2015-09-24,60.438072204589844,44.44099807739258
2015-09-25,60.32704544067383,44.472190856933594
2015-09-28,60.48249816894531,43.440555572509766
2015-09-29,60.526893615722656,43.4725456237793
2015-09-30,60.64530944824219,44.232295989990234
2015-10-01,60.677978515625,44.42421340942383
2015-10-02,60.90788650512695,45.15994644165039
2015-10-05,60.6705322265625,46.06363296508789
2015-10-06,60.75212860107422,45.99966812133789
2015-10-07,60.75212860107422,46.57544708251953
2015-10-08,60.655704498291016,46.975311279296875
2015-10-09,60.64830017089844,47.047279357910156
2015-10-12,60.75212860107422,46.96730422973633
2015-10-13,60.789207458496094,46.4954719543457
2015-10-14,61.01171875,46.471492767333984
2015-10-15,60.893028259277344,47.207218170166016
2015-10-16,60.87077713012695,47.271202087402344
2015-10-19,60.87077713012695,47.15922546386719
2015-10-20,60.77434158325195,47.10325622558594
2015-10-21,60.885616302490234,46.81535720825195
2015-10-22,60.989444732666016,47.4471321105957
2015-10-23,60.833683013916016,47.88698196411133
2015-10-26,60.900447845458984,47.743019104003906
2015-10-27,60.91529083251953,47.4471321105957
2015-10-28,60.74470138549805,47.846988677978516
2015-10-29,60.529571533203125,47.62308120727539
2015-10-30,60.66313934326172,47.45513153076172
2015-11-02,60.543434143066406,48.05491638183594
2015-11-03,60.43943786621094,48.214866638183594
2015-11-04,60.47658920288086,47.99093246459961
2015-11-05,60.365074157714844,47.92695617675781
2015-11-06,60.12723922729492,47.76701736450195
2015-11-09,60.075233459472656,47.311195373535156
2015-11-10,60.14210510253906,47.28718948364258
2015-11-11,60.1495475769043,47.25519561767578
2015-11-12,60.157005310058594,46.69538879394531
2015-11-13,60.26844787597656,46.17559051513672
2015-11-16,60.26844787597656,46.78337097167969
2015-11-17,60.33531951904297,46.76738357543945
2015-11-18,60.30561065673828,47.37516784667969
2015-11-19,60.387393951416016,47.53511428833008
2015-11-20,60.3725700378418,47.62308120727539
2015-11-23,60.39482879638672,47.4311408996582
2015-11-24,60.41712188720703,47.54310607910156
2015-11-25,60.424537658691406,47.559104919433594
2015-11-27,60.454288482666016,47.527103424072266
2015-11-30,60.424537658691406,47.415157318115234
2015-12-01,60.653167724609375,47.91896057128906
2015-12-02,60.57870864868164,47.40715408325195
2015-12-03,60.109493255615234,46.87135314941406
2015-12-04,60.34781265258789,47.559104919433594
2015-12-07,60.452110290527344,47.14324951171875
2015-12-08,60.46699142456055,46.663414001464844
2015-12-09,60.44466018676758,46.423492431640625
2015-12-10,60.437255859375,46.367523193359375
2015-12-11,60.60105514526367,45.431854248046875
2015-12-14,60.31801223754883,45.57579803466797
2015-12-15,60.25103759765625,46.04762268066406
2015-12-16,60.1839599609375,46.77538299560547
2015-12-17,60.31062316894531,46.11960220336914
2015-12-18,60.44466018676758,45.50382995605469
2015-12-21,60.37760925292969,45.856388092041016
2015-12-22,60.295711517333984,46.258846282958984
2015-12-23,60.30318832397461,46.902774810791016
2015-12-24,60.34801483154297,46.80619812011719
2015-12-28,60.34801483154297,46.70154571533203
2015-12-29,60.161293029785156,47.1281623840332
2015-12-30,60.19862365722656,46.782047271728516
2015-12-31,60.31814193725586,46.379581451416016
2016-01-04,60.28826141357422,45.59880447387695
2016-01-05,60.36293411254883,45.60685729980469
2016-01-06,60.63180160522461,44.930728912353516
2016-01-07,60.639259338378906,43.88433074951172
2016-01-08,60.71394729614258,43.369178771972656
2016-01-11,60.46004104614258,43.39332962036133
2016-01-12,60.61686325073242,43.634803771972656
2016-01-13,60.7662239074707,42.660831451416016
2016-01-14,60.69154357910156,43.35307693481445
2016-01-15,60.79611587524414,42.13765335083008
2016-01-19,60.72142791748047,42.266422271728516
2016-01-20,60.78862380981445,41.590301513671875
2016-01-21,60.75130081176758,41.831764221191406
2016-01-22,60.728912353515625,42.878173828125
2016-01-25,60.728912353515625,42.210079193115234
2016-01-26,60.81852722167969,42.91841506958008
2016-01-27,60.81852722167969,42.53205871582031
2016-01-28,60.86333465576172,42.67695617675781
2016-01-29,61.0426025390625,43.6589469909668
2016-02-01,60.918331146240234,43.71529006958008
2016-02-02,61.12791442871094,42.67695617675781
2016-02-03,61.17280578613281,43.06330108642578
2016-02-04,61.21774673461914,43.1518440246582
2016-02-05,61.15785598754883,42.411312103271484
2016-02-08,61.41981506347656,41.72712707519531
2016-02-09,61.41233825683594,41.4293212890625
2016-02-10,61.539554595947266,41.453460693359375
2016-02-11,61.5770149230957,40.898067474365234
2016-02-12,61.37488555908203,41.62248992919922
2016-02-16,61.28508377075195,42.38715744018555
2016-02-17,61.270164489746094,43.21623229980469
2016-02-18,61.47969055175781,43.031105041503906
2016-02-19,61.397342681884766,42.974761962890625
2016-02-22,61.41233825683594,43.62673568725586
2016-02-23,61.449764251708984,43.01500701904297
2016-02-24,61.49467086791992,43.047203063964844
2016-02-25,61.584495544433594,43.51406478881836
2016-02-26,61.52463150024414,43.45772171020508
2016-02-29,61.56199264526367,43.17598342895508
2016-03-01,61.35581588745117,44.27067947387695
2016-03-02,61.31827163696289,44.560462951660156
2016-03-03,61.34825897216797,44.930728912353516
2016-03-04,61.31827163696289,45.23659133911133
2016-03-07,61.30327606201172,45.23659133911133
2016-03-08,61.505794525146484,44.64899826049805
2016-03-09,61.40077590942383,44.890472412109375
2016-03-10,61.370792388916016,44.8421745300293
2016-03-11,61.288307189941406,45.80807876586914
2016-03-14,61.42327117919922,45.703453063964844
2016-03-15,61.36328125,45.35758590698242
2016-03-16,61.60328674316406,45.834346771240234
2016-03-17,61.738258361816406,46.25455093383789
2016-03-18,61.790767669677734,46.33536148071289
2016-03-21,61.67822265625,46.33536148071289
2016-03-22,61.66325759887695,46.25455093383789
2016-03-23,61.79825210571289,45.793949127197266
2016-03-24,61.72329330444336,45.696983337402344
2016-03-28,61.753238677978516,45.858604431152344
2016-03-29,62.00828552246094,46.3596076965332
2016-03-30,61.985748291015625,46.64244842529297
2016-03-31,62.10574722290039,46.618194580078125
2016-04-01,62.17563247680664,46.53738784790039
2016-04-04,62.17563247680664,46.35152053833008
2016-04-05,62.288394927978516,45.73739242553711
2016-04-06,62.25833511352539,46.27071762084961
2016-04-07,62.46125793457031,45.58384323120117
2016-04-08,62.408626556396484,46.01213836669922
2016-04-11,62.401092529296875,46.06062316894531
2016-04-12,62.303428649902344,46.6101188659668
2016-04-13,62.340999603271484,47.24850082397461
2016-04-14,62.288394927978516,47.20808792114258
2016-04-15,62.43118667602539,47.1434440612793
2016-04-18,62.408626556396484,47.45859909057617
2016-04-19,62.44623947143555,47.95151901245117
2016-04-20,62.273345947265625,47.96769332885742
2016-04-21,62.19819641113281,47.69294357299805
2016-04-22,62.17563247680664,47.668697357177734
2016-04-25,62.10050582885742,47.51516342163086
2016-04-26,62.010311126708984,47.684852600097656
2016-04-27,62.19819641113281,47.741432189941406
2016-04-28,62.3109245300293,47.377777099609375
2016-04-29,62.35605239868164,47.086883544921875
2016-05-02,62.24605941772461,47.41818618774414
2016-05-03,62.419288635253906,46.80405807495117
2016-05-04,62.44187545776367,46.4000129699707
2016-05-05,62.55485153198242,46.39194107055664
2016-05-06,62.52466583251953,46.545475006103516
2016-05-09,62.56991195678711,46.3676872253418
2016-05-10,62.56991195678711,47.03839111328125
2016-05-11,62.584964752197266,46.707088470458984
2016-05-12,62.592498779296875,46.62626647949219
2016-05-13,62.66024398803711,46.17375183105469
2016-05-16,62.52466583251953,46.69092559814453
2016-05-17,62.47954177856445,46.303043365478516
2016-05-18,62.18584060668945,46.278804779052734
2016-05-19,62.25362014770508,46.02829360961914
2016-05-20,62.25362014770508,46.41617965698242
2016-05-23,62.2686653137207,46.27071762084961
2016-05-24,62.23857116699219,46.94142150878906
2016-05-25,62.215938568115234,47.29697799682617
2016-05-26,62.32138442993164,47.35353088378906
2016-05-27,62.29877853393555,47.42626953125
2016-05-31,62.351505279541016,47.393951416015625
2016-06-01,62.373409271240234,47.48284149169922
2016-06-02,62.494117736816406,47.595977783203125
2016-06-03,62.88648223876953,47.73334884643555
2016-06-06,62.78839111328125,48.00809097290039
2016-06-07,62.79591369628906,48.307071685791016
2016-06-08,62.871429443359375,48.436378479003906
2016-06-09,62.93177795410156,48.12123107910156
2016-06-10,62.992156982421875,47.2242546081543
2016-06-13,63.00722885131836,46.76365280151367
2016-06-14,62.99971389770508,46.426387786865234
2016-06-15,63.1430778503418,46.630043029785156
2016-06-16,63.21099090576172,46.65448760986328
2016-06-17,63.120391845703125,46.74409866333008
2016-06-20,62.977054595947266,47.387672424316406
2016-06-21,62.89407730102539,47.59132385253906
2016-06-22,62.91670227050781,47.50985336303711
2016-06-23,62.80350875854492,48.462982177734375
2016-06-24,63.15814208984375,45.88872146606445
2016-06-27,63.4750862121582,44.90300750732422
2016-06-28,63.550537109375,45.88058090209961
2016-06-29,63.527854919433594,46.711509704589844
2016-06-30,63.61087417602539,47.30620193481445
2016-07-01,63.787803649902344,47.526153564453125
2016-07-05,64.00704956054688,46.88258743286133
2016-07-06,64.1204605102539,47.0047721862793
2016-07-07,64.01461029052734,46.866294860839844
2016-07-08,64.1809310913086,47.61576843261719
2016-07-11,63.99193572998047,48.04751968383789
2016-07-12,63.7348747253418,48.4874267578125
2016-07-13,63.848304748535156,48.462982177734375
2016-07-14,63.75000762939453,48.8295783996582
2016-07-15,63.545928955078125,48.723663330078125
2016-07-18,63.56861877441406,48.837730407714844
2016-07-19,63.666873931884766,48.577030181884766
2016-07-20,63.59881591796875,48.84585952758789
2016-07-21,63.67440414428711,48.68293762207031
2016-07-22,63.681968688964844,48.870304107666016
2016-07-25,63.64414978027344,48.723663330078125
2016-07-26,63.6365852355957,48.919193267822266
2016-07-27,63.825645446777344,48.93547821044922
2016-07-28,63.787803649902344,48.98435974121094
2016-07-29,63.99193572998047,49.26948165893555
2016-08-01,63.791221618652344,49.08211898803711
2016-08-02,63.730613708496094,48.772544860839844
2016-08-03,63.730613708496094,48.878456115722656
2016-08-04,63.844276428222656,48.95991897583008
2016-08-05,63.632110595703125,49.342796325683594
2016-08-08,63.63969421386719,49.407981872558594
2016-08-09,63.82154083251953,49.60347366333008
2016-08-10,63.90483474731445,49.57905197143555
2016-08-11,63.738162994384766,49.94563293457031
2016-08-12,63.88212203979492,49.8397331237793
2016-08-15,63.77606201171875,50.07598876953125
2016-08-16,63.745731353759766,49.88046646118164
2016-08-17,63.844276428222656,49.864173889160156
2016-08-18,63.91240310668945,50.067832946777344
2016-08-19,63.78363037109375,49.88861083984375
2016-08-22,63.874534606933594,49.81529998779297
2016-08-23,63.90483474731445,49.970069885253906
2016-08-24,63.897254943847656,49.701229095458984
2016-08-25,63.829097747802734,49.68495178222656
2016-08-26,63.670040130615234,49.44871139526367
2016-08-29,63.8896484375,49.73383712768555
2016-08-30,63.836639404296875,49.63607406616211
2016-08-31,63.791221618652344,49.4405632019043
2016-09-01,63.87923049926758,49.611637115478516
2016-09-02,63.788185119628906,50.0596923828125
2016-09-06,63.977882385253906,50.369258880615234
2016-09-07,63.9854850769043,50.44256591796875
2016-09-08,63.74263381958008,50.23074722290039
2016-09-09,63.4617919921875,49.0088005065918
2016-09-12,63.48454284667969,49.587181091308594
2016-09-13,63.3023796081543,48.65454864501953
2016-09-14,63.3858757019043,48.63817596435547
2016-09-15,63.43901062011719,49.20315933227539
2016-09-16,63.49213790893555,48.80194091796875
2016-09-19,63.446563720703125,48.97388458251953
2016-09-20,63.4617919921875,49.09670639038086
2016-09-21,63.64398956298828,49.83366775512695
2016-09-22,63.77297592163086,50.16937255859375
2016-09-23,63.757789611816406,49.8009033203125
2016-09-26,63.86404037475586,49.350555419921875
2016-09-27,63.93997573852539,49.661705017089844
2016-09-28,63.93997573852539,49.98923873901367
2016-09-29,63.94757843017578,49.4815673828125
2016-09-30,63.86404037475586,49.82548522949219
2016-10-03,63.79634475708008,49.74360275268555
2016-10-04,63.58345413208008,49.547061920166016
2016-10-05,63.476993560791016,49.85822296142578
2016-10-06,63.45417022705078,49.71083450317383
2016-10-07,63.507408142089844,49.52250289916992
2016-10-10,63.438941955566406,49.73540496826172
2016-10-11,63.34010314941406,48.982078552246094
2016-10-12,63.37810134887695,49.04758834838867
2016-10-13,63.45417022705078,48.81013488769531
2016-10-14,63.32490539550781,48.84288787841797
2016-10-17,63.461753845214844,48.69547653198242
2016-10-18,63.54540252685547,49.121273040771484
2016-10-19,63.59104537963867,49.33418273925781
2016-10-20,63.55305099487305,49.309608459472656
2016-10-21,63.606258392333984,49.20315933227539
2016-10-24,63.515010833740234,49.3669319152832
2016-10-25,63.515010833740234,49.23592758178711
2016-10-26,63.40089797973633,49.02301788330078
2016-10-27,63.22604751586914,48.93294906616211
2016-10-28,63.19560241699219,48.78556442260742
2016-10-31,63.26405334472656,48.84288787841797
2016-11-01,63.24348449707031,48.54810333251953
2016-11-02,63.30446243286133,48.21239471435547
2016-11-03,63.266319274902344,48.081382751464844
2016-11-04,63.38064956665039,47.82753372192383
2016-11-07,63.29677963256836,48.78556442260742
2016-11-08,63.18254470825195,48.998451232910156
2016-11-09,62.55769348144531,49.09670639038086
2016-11-10,62.2910041809082,48.957515716552734
2016-11-11,62.176753997802734,48.687294006347656
2016-11-14,61.94050216674805,48.67091369628906
2016-11-15,62.024356842041016,49.129478454589844
2016-11-16,62.153865814208984,48.86744689941406
2016-11-17,61.90241241455078,49.13766098022461
2016-11-18,61.75001525878906,48.89201736450195
2016-11-21,61.74238967895508,49.34236526489258
2016-11-22,61.795719146728516,49.457000732421875
2016-11-23,61.635704040527344,49.41606903076172
2016-11-25,61.65858840942383,49.59619140625
2016-11-28,61.80336380004883,49.399681091308594
2016-11-29,61.84908676147461,49.49794006347656
2016-11-30,61.635704040527344,49.42424011230469
2016-12-01,61.40670394897461,49.20315933227539
2016-12-02,61.628108978271484,49.309608459472656
2016-12-05,61.70442581176758,49.669898986816406
2016-12-06,61.6967887878418,49.91553497314453
2016-12-07,61.841861724853516,50.60335922241211
2016-12-08,61.719730377197266,50.7425537109375
2016-12-09,61.53648376464844,50.88994598388672
2016-12-12,61.46775817871094,50.73435592651367
2016-12-13,61.53648376464844,51.14377212524414
2016-12-14,61.22346115112305,50.48052978515625
2016-12-15,61.1318359375,50.57060241699219
2016-12-16,61.185279846191406,50.5214729309082
2016-12-19,61.34559631347656,50.56240463256836
2016-12-20,61.35325241088867,50.75791931152344
2016-12-21,61.444862365722656,50.67543411254883
2016-12-22,61.40272521972656,50.47743225097656
2016-12-23,61.4333610534668,50.559940338134766
2016-12-27,61.387451171875,50.658939361572266
2016-12-28,61.54055404663086,50.36196517944336
2016-12-29,61.70891189575195,50.41969680786133
2016-12-30,61.83904266357422,50.320709228515625
2017-01-03,61.8466682434082,50.7331657409668
2017-01-04,61.89265441894531,51.19514465332031
2017-01-05,62.20643997192383,51.36012268066406
2017-01-06,61.96154022216797,51.36837387084961
2017-01-09,62.11460494995117,51.22813415527344
2017-01-10,62.099308013916016,51.27762222290039
2017-01-11,62.129905700683594,51.55809783935547
2017-01-12,62.145233154296875,51.45911407470703
2017-01-13,62.04571533203125,51.63234329223633
2017-01-17,62.237060546875,51.475616455078125
2017-01-18,61.91558837890625,51.4178581237793
2017-01-19,61.80842590332031,51.29412078857422
2017-01-20,61.85433578491211,51.46736145019531
2017-01-23,62.02274703979492,51.46736145019531
2017-01-24,61.93086624145508,51.82207489013672
2017-01-25,61.747215270996094,52.284034729003906
2017-01-26,61.770145416259766,52.17680358886719
2017-01-27,61.83904266357422,52.11080551147461
2017-01-30,61.82374572753906,51.73958206176758
2017-01-31,61.953887939453125,51.8303337097168
2017-02-01,61.844940185546875,51.90457534790039
2017-02-02,61.88330078125,52.003570556640625
2017-02-03,61.89861297607422,52.26753234863281
2017-02-06,62.09041976928711,52.086055755615234
2017-02-07,62.19008255004883,52.053062438964844
2017-02-08,62.35884094238281,52.119056701660156
2017-02-09,62.19008255004883,52.38303756713867
2017-02-10,62.174774169921875,52.647003173828125
2017-02-13,62.1057243347168,52.910987854003906
2017-02-14,61.975318908691406,53.01823425292969
2017-02-15,61.875640869140625,53.323448181152344
2017-02-16,61.99065017700195,53.33994674682617
2017-02-17,62.136444091796875,53.31519317626953
2017-02-21,62.1287727355957,53.59568405151367
2017-02-22,62.16709518432617,53.587432861328125
2017-02-23,62.2821159362793,53.587432861328125
2017-02-24,62.51227951049805,53.471946716308594
2017-02-27,62.3818359375,53.43069839477539
2017-02-28,62.3358268737793,53.224449157714844
2017-03-01,62.08070755004883,53.87614059448242
2017-03-02,61.96541213989258,53.480201721191406
2017-03-03,62.011505126953125,53.67816925048828
2017-03-06,61.973106384277344,53.529693603515625
2017-03-07,61.85783386230469,53.356449127197266
2017-03-08,61.7117805480957,53.19972229003906
2017-03-09,61.5196647644043,53.224449157714844
2017-03-10,61.64262771606445,53.52143478393555
2017-03-13,61.5196647644043,53.727664947509766
2017-03-14,61.512001037597656,53.4389533996582
2017-03-15,61.896244049072266,54.09064483642578
2017-03-16,61.804046630859375,54.173118591308594
2017-03-17,61.926998138427734,54.18962860107422
2017-03-20,62.0499382019043,54.115386962890625
2017-03-21,62.19596862792969,53.57917785644531
2017-03-22,62.28050231933594,53.66166687011719
2017-03-23,62.249794006347656,53.6286735534668
2017-03-24,62.23439025878906,53.727664947509766
2017-03-27,62.36502456665039,53.78541564941406
2017-03-28,62.249794006347656,54.09064483642578
2017-03-29,62.37270736694336,54.16766357421875
2017-03-30,62.27280807495117,54.1428108215332
2017-03-31,62.31122589111328,54.01030349731445
2017-04-03,62.53763961791992,53.96062088012695
2017-04-04,62.468353271484375,53.99374771118164
2017-04-05,62.52227020263672,53.78670883178711
2017-04-06,62.54539108276367,53.86952209472656
2017-04-07,62.40675354003906,53.803279876708984
2017-04-10,62.468353271484375,53.828128814697266
2017-04-11,62.66860580444336,53.877811431884766
2017-04-12,62.8149299621582,53.75359344482422
2017-04-13,62.907352447509766,53.414058685302734
2017-04-17,62.86884307861328,53.86952209472656
2017-04-18,63.09218978881836,53.579681396484375
2017-04-19,62.97663116455078,53.47203063964844
2017-04-20,62.8919563293457,53.91921615600586
2017-04-21,62.907352447509766,53.836402893066406
2017-04-24,62.822628021240234,54.681095123291016
2017-04-25,62.63011932373047,55.0123405456543
2017-04-26,62.69170379638672,54.979217529296875
2017-04-27,62.737884521484375,55.00404357910156
2017-04-28,62.807212829589844,54.88811492919922
2017-05-01,62.689945220947266,55.00404357910156
2017-05-02,62.79800033569336,55.21936798095703
2017-05-03,62.728511810302734,55.028907775878906
2017-05-04,62.6590461730957,55.153133392333984
2017-05-05,62.69765090942383,55.55062484741211
2017-05-08,62.58961868286133,55.35186767578125
2017-05-09,62.558746337890625,55.39327621459961
2017-05-10,62.551002502441406,55.49266052246094
2017-05-11,62.597312927246094,55.40983200073242
2017-05-12,62.78252410888672,55.37672805786133
2017-05-15,62.76709747314453,55.74936294555664
2017-05-16,62.828853607177734,55.85702133178711
2017-05-17,63.16841506958008,54.99577713012695
2017-05-18,63.114383697509766,55.028907775878906
2017-05-19,63.152957916259766,55.583736419677734
2017-05-22,63.09897232055664,55.807342529296875
2017-05-23,62.967777252197266,55.79904556274414
2017-05-24,63.09897232055664,55.9067268371582
2017-05-25,63.09897232055664,56.09716796875
2017-05-26,63.129852294921875,56.039207458496094
2017-05-30,63.22242736816406,55.981239318847656
2017-05-31,63.253292083740234,55.9564094543457
2017-06-01,63.27034378051758,56.37046813964844
2017-06-02,63.47917556762695,56.709991455078125
2017-06-05,63.37861251831055,56.585777282714844
2017-06-06,63.4946174621582,56.46155548095703
2017-06-07,63.4095458984375,56.46155548095703
2017-06-08,63.363128662109375,56.44499588012695
2017-06-09,63.30902099609375,56.34561538696289
2017-06-12,63.293495178222656,56.26280975341797
2017-06-13,63.30902099609375,56.62717056274414
2017-06-14,63.54102325439453,56.48640441894531
2017-06-15,63.47140121459961,56.13859939575195
2017-06-16,63.54102325439453,56.38700866699219
2017-06-19,63.44819641113281,56.743125915527344
2017-06-20,63.54102325439453,56.246246337890625
2017-06-21,63.571937561035156,56.246246337890625
2017-06-22,63.59513854980469,56.27108383178711
2017-06-23,63.610595703125,56.37046813964844
2017-06-26,63.680206298828125,56.544368743896484
2017-06-27,63.463680267333984,56.246246337890625
2017-06-28,63.463680267333984,56.718196868896484
2017-06-29,63.33218765258789,56.176204681396484
2017-06-30,63.28578186035156,56.309627532958984
2017-07-03,63.292781829833984,56.401344299316406
2017-07-05,63.331626892089844,56.401344299316406
2017-07-06,63.18405532836914,55.926055908203125
2017-07-07,63.16852951049805,56.176204681396484
2017-07-10,63.19956588745117,56.301265716552734
2017-07-11,63.26171112060547,56.35131072998047
2017-07-12,63.40927505493164,56.84328079223633
2017-07-13,63.38595199584961,57.01005554199219
2017-07-14,63.40927505493164,57.351924896240234
2017-07-17,63.49473190307617,57.31023025512695
2017-07-18,63.64226150512695,57.360260009765625
2017-07-19,63.65001678466797,57.66878890991211
2017-07-20,63.68883514404297,57.768856048583984
2017-07-21,63.75877380371094,57.66878890991211
2017-07-24,63.727691650390625,57.66878890991211
2017-07-25,63.48687744140625,57.7855224609375
2017-07-26,63.64226150512695,57.96062088012695
2017-07-27,63.564579010009766,57.818885803222656
2017-07-28,63.68106460571289,57.793853759765625
2017-07-31,63.67329788208008,57.80220031738281
2017-08-01,63.9322395324707,58.05235290527344
2017-08-02,63.89326095581055,58.00231170654297
2017-08-03,64.02580261230469,57.92728042602539
2017-08-04,63.92439270019531,58.03568649291992
2017-08-07,63.94781494140625,58.17743682861328
2017-08-08,63.86204528808594,57.99399948120117
2017-08-09,63.90880584716797,57.86056900024414
2017-08-10,64.00240325927734,56.976688385009766
2017-08-11,64.05702209472656,57.001705169677734
2017-08-14,64.01024627685547,57.527042388916016
2017-08-15,63.90102005004883,57.46864318847656
2017-08-16,63.99465560913086,57.75217056274414
2017-08-17,64.111572265625,56.93500900268555
2017-08-18,64.08039855957031,57.001705169677734
2017-08-21,64.111572265625,57.051734924316406
2017-08-22,64.03360748291016,57.510372161865234
2017-08-23,64.22078704833984,57.44364547729492
2017-08-24,64.12718963623047,57.351924896240234
2017-08-25,64.2051773071289,57.57706832885742
2017-08-28,64.23638153076172,57.568721771240234
2017-08-29,64.30654907226562,57.518680572509766
2017-08-30,64.29872131347656,57.68547058105469
2017-08-31,64.35336303710938,58.044010162353516
2017-09-01,64.24703979492188,58.219112396240234
2017-09-05,64.51278686523438,57.82721710205078
2017-09-06,64.40335083007812,58.044010162353516
2017-09-07,64.60657501220703,58.2691535949707
2017-09-08,64.53623962402344,58.20246505737305
2017-09-11,64.3408432006836,58.761131286621094
2017-09-12,64.24703979492188,58.91954803466797
2017-09-13,64.16890716552734,58.76947021484375
2017-09-14,64.2079849243164,58.78614807128906
2017-09-15,64.21581268310547,58.894535064697266
2017-09-18,64.16890716552734,59.094661712646484
2017-09-19,64.12200164794922,59.18638229370117
2017-09-20,64.06733703613281,59.18638229370117
2017-09-21,64.05168151855469,59.027950286865234
2017-09-22,64.11418151855469,59.06963348388672
2017-09-25,64.2548828125,58.81116485595703
2017-09-26,64.2236099243164,58.752777099609375
2017-09-27,64.02826690673828,58.865081787109375
2017-09-28,64.0438461303711,58.94050598144531
2017-09-29,64.05168151855469,59.2673454284668
2017-10-02,64.02664184570312,59.40144729614258
2017-10-03,64.05795288085938,59.66123580932617
2017-10-04,64.05795288085938,59.68639373779297
2017-10-05,64.01097106933594,59.862369537353516
2017-10-06,63.94049072265625,59.78694152832031
2017-10-09,64.00313568115234,59.70315170288086
2017-10-10,64.03443145751953,60.02998733520508
2017-10-11,64.06580352783203,60.197593688964844
2017-10-12,64.12060546875,60.16407012939453
2017-10-13,64.25373840332031,60.33168411254883
2017-10-16,64.1910629272461,60.35683059692383
2017-10-17,64.19892120361328,60.33168411254883
2017-10-18,64.09708404541016,60.37360382080078
2017-10-19,64.12841033935547,60.29816436767578
2017-10-20,63.97184371948242,60.44064712524414
2017-10-23,64.02664184570312,60.205963134765625
2017-10-24,63.9169807434082,60.306549072265625
2017-10-25,63.86219787597656,60.06351852416992
2017-10-26,63.78385925292969,60.08027648925781
2017-10-27,63.9248046875,60.39872741699219
2017-10-30,64.0736312866211,60.32331848144531
2017-10-31,64.03443145751953,60.51605987548828
